student_track_id,track_Name,date_enrolled,track_completed,days_for_completion,completion_bucket
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Scientist",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
2,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-06-30,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
2,"Data Analyst",2022-07-01,0,NULL,NULL
3,"Business Analyst",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
2,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-09-07,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
2,"Data Analyst",2022-07-01,0,NULL,NULL
3,"Business Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Business Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Analyst",2022-07-01,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
2,"Business Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
2,"Business Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-09-24,0,NULL,NULL
2,"Data Analyst",2022-09-23,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-28,0,NULL,NULL
2,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
2,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
2,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-07-02,0,NULL,NULL
1,"Data Analyst",2022-08-12,0,NULL,NULL
2,"Business Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-02,0,NULL,NULL
1,"Business Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,1,0,"Same day"
2,"Business Analyst",2022-07-03,1,0,"Same day"
1,"Data Scientist",2022-07-03,0,NULL,NULL
1,"Data Scientist",2022-07-03,0,NULL,NULL
2,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Business Analyst",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
2,"Business Analyst",2022-08-18,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Scientist",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Scientist",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Scientist",2022-07-03,0,NULL,NULL
1,"Business Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-22,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Business Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-08-13,0,NULL,NULL
2,"Data Analyst",2022-08-13,0,NULL,NULL
3,"Business Analyst",2022-08-13,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Business Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Analyst",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
1,"Data Scientist",2022-07-04,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-08-18,0,NULL,NULL
2,"Data Analyst",2022-08-18,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
2,"Data Analyst",2022-07-05,0,NULL,NULL
3,"Business Analyst",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-22,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Business Analyst",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
2,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Analyst",2022-08-11,0,NULL,NULL
1,"Data Scientist",2022-07-05,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
2,"Data Analyst",2022-07-06,0,NULL,NULL
3,"Business Analyst",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-24,0,NULL,NULL
1,"Data Analyst",2022-08-24,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-08-28,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
2,"Data Analyst",2022-07-22,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-26,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-06,0,NULL,NULL
1,"Data Analyst",2022-07-06,0,NULL,NULL
1,"Business Analyst",2022-07-06,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Business Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
2,"Business Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-07,0,NULL,NULL
1,"Data Analyst",2022-07-07,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-08-07,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Business Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
2,"Data Analyst",2022-07-08,0,NULL,NULL
3,"Business Analyst",2022-07-09,0,NULL,NULL
1,"Business Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Analyst",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-07-08,0,NULL,NULL
1,"Data Scientist",2022-09-18,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-08-10,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
2,"Business Analyst",2022-08-01,0,NULL,NULL
1,"Data Scientist",2022-08-22,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
2,"Data Analyst",2022-07-09,0,NULL,NULL
3,"Business Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
2,"Data Analyst",2022-07-09,0,NULL,NULL
3,"Business Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
2,"Data Analyst",2022-07-09,0,NULL,NULL
3,"Business Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
2,"Data Analyst",2022-07-16,0,NULL,NULL
3,"Business Analyst",2022-09-07,0,NULL,NULL
1,"Data Analyst",2022-07-09,0,NULL,NULL
1,"Data Scientist",2022-07-09,0,NULL,NULL
1,"Data Analyst",2022-08-27,0,NULL,NULL
1,"Data Scientist",2022-08-12,0,NULL,NULL
2,"Data Analyst",2022-08-15,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-10-04,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
2,"Business Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Business Analyst",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Business Analyst",2022-07-10,0,NULL,NULL
1,"Data Analyst",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
2,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-10,0,NULL,NULL
1,"Data Scientist",2022-09-19,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Business Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Business Analyst",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-09-05,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-11,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
2,"Data Analyst",2022-07-12,0,NULL,NULL
3,"Business Analyst",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-10-04,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Business Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
2,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-09-21,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Business Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
2,"Data Analyst",2022-07-13,0,NULL,NULL
3,"Business Analyst",2022-07-25,0,NULL,NULL
1,"Data Analyst",2022-07-12,0,NULL,NULL
1,"Data Scientist",2022-07-12,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
2,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-09-01,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Analyst",2022-07-13,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-29,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
2,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-08-15,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-10-18,0,NULL,NULL
1,"Business Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
2,"Business Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-22,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Scientist",2022-08-13,0,NULL,NULL
2,"Data Analyst",2022-08-19,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Analyst",2022-07-14,0,NULL,NULL
1,"Data Scientist",2022-07-14,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
2,"Data Analyst",2022-09-14,0,NULL,NULL
1,"Data Scientist",2022-08-05,0,NULL,NULL
2,"Data Analyst",2022-07-15,0,NULL,NULL
3,"Business Analyst",2022-08-27,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
2,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
1,"Data Scientist",2022-07-15,0,NULL,NULL
2,"Business Analyst",2022-07-15,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Scientist",2022-08-17,0,NULL,NULL
1,"Data Analyst",2022-07-15,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-09-29,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-24,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
2,"Data Analyst",2022-07-16,0,NULL,NULL
3,"Business Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
2,"Data Analyst",2022-07-20,0,NULL,NULL
3,"Business Analyst",2022-08-11,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-09-08,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-07-16,0,NULL,NULL
1,"Data Analyst",2022-07-16,0,NULL,NULL
1,"Data Scientist",2022-08-31,0,NULL,NULL
2,"Data Analyst",2022-08-29,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-08-25,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
2,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-08-12,0,NULL,NULL
1,"Data Scientist",2022-07-27,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Business Analyst",2022-10-01,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-07-17,0,NULL,NULL
1,"Data Analyst",2022-09-05,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-25,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-17,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
2,"Business Analyst",2022-07-29,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
2,"Business Analyst",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
2,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-10-09,0,NULL,NULL
2,"Business Analyst",2022-07-18,0,NULL,NULL
1,"Data Analyst",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-18,0,NULL,NULL
1,"Data Scientist",2022-07-22,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-08-02,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-28,0,NULL,NULL
1,"Data Scientist",2022-07-29,0,NULL,NULL
1,"Data Scientist",2022-09-10,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-07-22,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-28,0,NULL,NULL
2,"Business Analyst",2022-07-28,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Data Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
2,"Data Analyst",2022-08-15,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-08-29,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Business Analyst",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-19,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
2,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
2,"Data Analyst",2022-08-15,0,NULL,NULL
3,"Business Analyst",2022-08-15,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
1,"Data Scientist",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-07-20,0,NULL,NULL
1,"Business Analyst",2022-07-20,0,NULL,NULL
1,"Data Analyst",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
2,"Data Analyst",2022-09-15,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
1,"Business Analyst",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-08-03,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
1,"Data Analyst",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
1,"Data Scientist",2022-07-21,0,NULL,NULL
